Transaction ID,Transaction Date,Year,Month,Day,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Computed Total,Total Mismatch Flag
TXN_8570890,2023-04-14,2023.0,4.0,14.0,Juice,4,3.0,12.0,Other,Unknown,12.0,False
TXN_3205009,2023-01-03,2023.0,1.0,3.0,Unknown Item,2,1.5,3.0,Cash,In-store,3.0,False
TXN_3786188,2023-10-20,2023.0,10.0,20.0,Tea,3,1.5,4.5,Credit Card,In-store,4.5,False
TXN_4530804,2023-01-12,2023.0,1.0,12.0,Coffee,4,2.0,8.0,Other,Unknown,8.0,False
TXN_9642066,2023-08-31,2023.0,8.0,31.0,Sandwich,3,4.0,12.0,Credit Card,In-store,12.0,False
TXN_7328294,2023-07-07,2023.0,7.0,7.0,Juice,2,3.0,6.0,Cash,Unknown,6.0,False
TXN_1908636,,,,,Tea,2,1.5,3.0,Other,Unknown,3.0,False
TXN_9238066,2023-09-15,2023.0,9.0,15.0,Unknown Item,5,1.5,7.5,Digital Wallet,In-store,7.5,False
TXN_5415901,2023-10-21,2023.0,10.0,21.0,Cake,2,3.0,6.0,Digital Wallet,Unknown,6.0,False
TXN_6714420,2023-03-30,2023.0,3.0,30.0,Unknown Item,2,3.0,6.0,Credit Card,Takeaway,6.0,False
TXN_6616971,2023-09-02,2023.0,9.0,2.0,Juice,2,3.0,6.0,Digital Wallet,Takeaway,6.0,False
TXN_7803615,2023-12-13,2023.0,12.0,13.0,Salad,3,5.0,15.0,Cash,In-store,15.0,False
TXN_7549542,,,,,Cookie,5,1.0,5.0,Other,Takeaway,5.0,False
TXN_3544789,2023-07-14,2023.0,7.0,14.0,Tea,4,1.5,6.0,Other,In-store,6.0,False
TXN_1583597,2023-05-10,2023.0,5.0,10.0,Salad,1,5.0,5.0,Cash,In-store,5.0,False
TXN_8472308,2023-08-19,2023.0,8.0,19.0,Cookie,2,1.0,2.0,Digital Wallet,Takeaway,2.0,False
TXN_1967565,2023-03-31,2023.0,3.0,31.0,Smoothie,5,4.0,20.0,Credit Card,Takeaway,20.0,False
TXN_2029497,2023-01-06,2023.0,1.0,6.0,Sandwich,2,4.0,8.0,Cash,Takeaway,8.0,False
TXN_8929774,2023-10-02,2023.0,10.0,2.0,Unknown Item,3,3.0,9.0,Cash,Unknown,9.0,False
TXN_5003018,,,,,Cookie,4,1.0,4.0,Digital Wallet,Unknown,4.0,False
TXN_7852990,2023-07-10,2023.0,7.0,10.0,Sandwich,5,4.0,20.0,Digital Wallet,Takeaway,20.0,False
TXN_2534066,2023-10-13,2023.0,10.0,13.0,Salad,2,5.0,10.0,Cash,Unknown,10.0,False
TXN_2059647,2023-05-29,2023.0,5.0,29.0,Tea,1,1.5,1.5,Digital Wallet,In-store,1.5,False
TXN_2485183,2023-07-07,2023.0,7.0,7.0,Smoothie,5,4.0,20.0,Cash,In-store,20.0,False
TXN_7374846,2023-05-29,2023.0,5.0,29.0,Sandwich,1,4.0,4.0,Credit Card,Unknown,4.0,False
TXN_9401522,2023-11-16,2023.0,11.0,16.0,Sandwich,4,4.0,16.0,Digital Wallet,In-store,16.0,False
TXN_8250651,2023-03-13,2023.0,3.0,13.0,Sandwich,4,4.0,16.0,Digital Wallet,In-store,16.0,False
TXN_7191245,2023-05-22,2023.0,5.0,22.0,Cake,4,3.0,12.0,Other,Takeaway,12.0,False
TXN_8982764,2023-11-23,2023.0,11.0,23.0,Cake,5,3.0,15.0,Digital Wallet,Takeaway,15.0,False
TXN_8669422,2023-10-15,2023.0,10.0,15.0,Unknown Item,4,3.0,12.0,Cash,Takeaway,12.0,False
TXN_1153869,2023-11-03,2023.0,11.0,3.0,Smoothie,5,4.0,20.0,Credit Card,Takeaway,20.0,False
TXN_5043774,2023-06-08,2023.0,6.0,8.0,Sandwich,3,4.0,12.0,Cash,Unknown,12.0,False
TXN_1746320,2023-11-14,2023.0,11.0,14.0,Salad,1,5.0,5.0,Cash,Unknown,5.0,False
TXN_1077129,2023-09-12,2023.0,9.0,12.0,Cookie,1,1.0,1.0,Other,In-store,1.0,False
TXN_4865338,2023-11-26,2023.0,11.0,26.0,Sandwich,4,4.0,16.0,Other,In-store,16.0,False
TXN_5616583,2023-10-13,2023.0,10.0,13.0,Smoothie,1,4.0,4.0,Other,Unknown,4.0,False
TXN_2078474,2023-11-03,2023.0,11.0,3.0,Cookie,2,1.0,2.0,Other,Takeaway,2.0,False
TXN_2130245,2023-11-13,2023.0,11.0,13.0,Smoothie,5,4.0,20.0,Credit Card,Unknown,20.0,False
TXN_3229409,2023-04-15,2023.0,4.0,15.0,Juice,,3.0,,Cash,Takeaway,,False
TXN_9076216,2023-12-17,2023.0,12.0,17.0,Cake,1,3.0,3.0,Cash,Unknown,3.0,False
TXN_6371987,2023-03-13,2023.0,3.0,13.0,Tea,5,1.5,7.5,Other,Takeaway,7.5,False
TXN_9913877,2023-05-09,2023.0,5.0,9.0,Unknown Item,2,2.0,4.0,Credit Card,Unknown,4.0,False
TXN_2084377,2023-10-22,2023.0,10.0,22.0,Smoothie,1,4.0,4.0,Credit Card,Unknown,4.0,False
TXN_1842675,2023-06-23,2023.0,6.0,23.0,Unknown Item,4,1.0,4.0,Credit Card,Takeaway,4.0,False
TXN_8605813,2023-06-30,2023.0,6.0,30.0,Cookie,1,1.0,1.0,Other,Unknown,1.0,False
TXN_9755352,2023-05-13,2023.0,5.0,13.0,Sandwich,5,4.0,20.0,Other,In-store,20.0,False
TXN_7550498,,,,,Juice,5,3.0,15.0,Other,In-store,15.0,False
TXN_2305908,2023-04-25,2023.0,4.0,25.0,Coffee,4,2.0,8.0,Cash,Unknown,8.0,False
TXN_6953697,2023-05-27,2023.0,5.0,27.0,Unknown Item,3,4.0,12.0,Other,Takeaway,12.0,False
TXN_3495950,2023-02-19,2023.0,2.0,19.0,Unknown Item,4,1.5,6.0,Credit Card,In-store,6.0,False
TXN_7557340,2023-12-11,2023.0,12.0,11.0,Tea,5,1.5,7.5,Credit Card,In-store,7.5,False
TXN_1157817,2023-04-25,2023.0,4.0,25.0,Smoothie,1,4.0,4.0,Digital Wallet,In-store,4.0,False
TXN_2020318,2023-10-12,2023.0,10.0,12.0,Tea,3,1.5,4.5,Digital Wallet,In-store,4.5,False
TXN_8692094,2023-08-30,2023.0,8.0,30.0,Coffee,5,2.0,10.0,Other,Takeaway,10.0,False
TXN_5307411,2023-10-21,2023.0,10.0,21.0,Cake,3,3.0,9.0,Digital Wallet,Takeaway,9.0,False
TXN_9703120,2023-11-02,2023.0,11.0,2.0,Coffee,3,2.0,6.0,Credit Card,Unknown,6.0,False
TXN_1289133,2023-09-19,2023.0,9.0,19.0,Juice,1,3.0,3.0,Cash,Unknown,3.0,False
TXN_2031459,2023-07-04,2023.0,7.0,4.0,Cake,3,3.0,9.0,Cash,Takeaway,9.0,False
TXN_1333682,2023-01-28,2023.0,1.0,28.0,Smoothie,1,4.0,4.0,Digital Wallet,Unknown,4.0,False
TXN_2256622,2023-10-04,2023.0,10.0,4.0,Cookie,2,1.0,2.0,Cash,In-store,2.0,False
TXN_1623966,,,,,Tea,2,1.5,3.0,Cash,Takeaway,3.0,False
TXN_4912930,2023-02-26,2023.0,2.0,26.0,Smoothie,3,4.0,12.0,Credit Card,In-store,12.0,False
TXN_4942692,2023-01-15,2023.0,1.0,15.0,Coffee,2,2.0,4.0,Other,Takeaway,4.0,False
TXN_3723007,2023-05-18,2023.0,5.0,18.0,Tea,3,1.5,4.5,Digital Wallet,In-store,4.5,False
TXN_7922392,2023-05-03,2023.0,5.0,3.0,Sandwich,3,4.0,12.0,Other,Unknown,12.0,False
TXN_7498727,2023-11-06,2023.0,11.0,6.0,Salad,3,5.0,15.0,Cash,Unknown,15.0,False
TXN_1222338,2023-10-11,2023.0,10.0,11.0,Cookie,1,1.0,1.0,Other,In-store,1.0,False
TXN_6878866,2023-02-25,2023.0,2.0,25.0,Smoothie,3,4.0,12.0,Credit Card,Unknown,12.0,False
TXN_1260335,,,,,Cookie,4,1.0,4.0,Digital Wallet,In-store,4.0,False
TXN_9223242,2023-09-10,2023.0,9.0,10.0,Smoothie,2,4.0,8.0,Other,Unknown,8.0,False
TXN_6244211,2023-08-11,2023.0,8.0,11.0,Smoothie,2,4.0,8.0,Other,Unknown,8.0,False
TXN_5446858,2023-11-07,2023.0,11.0,7.0,Unknown Item,1,1.0,1.0,Cash,In-store,1.0,False
TXN_4612864,2023-02-14,2023.0,2.0,14.0,Tea,3,1.5,4.5,Other,Unknown,4.5,False
TXN_5411381,2023-04-28,2023.0,4.0,28.0,Cookie,1,1.0,1.0,Other,Unknown,1.0,False
TXN_3047598,2023-09-06,2023.0,9.0,6.0,Cookie,1,1.0,1.0,Other,Unknown,1.0,False
TXN_5754317,2023-01-10,2023.0,1.0,10.0,Coffee,2,2.0,4.0,Credit Card,Takeaway,4.0,False
TXN_7496926,2023-04-23,2023.0,4.0,23.0,Sandwich,3,4.0,12.0,Other,In-store,12.0,False
TXN_1726858,,,,,Smoothie,3,4.0,12.0,Cash,In-store,12.0,False
TXN_7559388,2023-02-26,2023.0,2.0,26.0,Salad,4,5.0,20.0,Digital Wallet,Takeaway,20.0,False
TXN_8540499,2023-01-22,2023.0,1.0,22.0,Cookie,3,1.0,3.0,Cash,In-store,3.0,False
TXN_4225756,2023-03-10,2023.0,3.0,10.0,Cookie,3,1.0,3.0,Other,In-store,3.0,False
TXN_6795640,2023-01-28,2023.0,1.0,28.0,Cookie,4,1.0,4.0,Digital Wallet,Takeaway,4.0,False
TXN_6702428,2023-08-11,2023.0,8.0,11.0,Coffee,5,2.0,10.0,Cash,Takeaway,10.0,False
TXN_8955259,2023-11-18,2023.0,11.0,18.0,Unknown Item,2,4.0,8.0,Credit Card,Unknown,8.0,False
TXN_4639319,2023-01-09,2023.0,1.0,9.0,Coffee,5,2.0,10.0,Cash,Unknown,10.0,False
TXN_5997803,2023-12-03,2023.0,12.0,3.0,Coffee,5,2.0,10.0,Other,In-store,10.0,False
TXN_1340956,2023-10-26,2023.0,10.0,26.0,Unknown Item,4,2.0,8.0,Other,Unknown,8.0,False
TXN_1259671,2023-10-08,2023.0,10.0,8.0,Sandwich,3,4.0,12.0,Digital Wallet,In-store,12.0,False
TXN_8319993,2023-08-06,2023.0,8.0,6.0,Juice,1,3.0,3.0,Digital Wallet,Unknown,3.0,False
TXN_8894157,,,,,Sandwich,4,4.0,16.0,Credit Card,Unknown,16.0,False
TXN_5523450,2023-07-02,2023.0,7.0,2.0,Salad,5,5.0,25.0,Credit Card,Takeaway,25.0,False
TXN_7838964,2023-06-15,2023.0,6.0,15.0,Sandwich,3,4.0,12.0,Credit Card,In-store,12.0,False
TXN_2773987,2023-01-11,2023.0,1.0,11.0,Smoothie,5,4.0,20.0,Other,Unknown,20.0,False
TXN_1158829,2023-10-02,2023.0,10.0,2.0,Tea,1,1.5,1.5,Credit Card,Unknown,1.5,False
TXN_2523298,2023-03-25,2023.0,3.0,25.0,Unknown Item,4,1.5,6.0,Other,In-store,6.0,False
TXN_8685737,2023-11-02,2023.0,11.0,2.0,Smoothie,2,4.0,8.0,Other,In-store,8.0,False
TXN_5634135,2023-01-27,2023.0,1.0,27.0,Cookie,2,1.0,2.0,Other,Unknown,2.0,False
TXN_1524626,2023-12-29,2023.0,12.0,29.0,Smoothie,2,4.0,8.0,Digital Wallet,Unknown,8.0,False
TXN_7275407,2023-10-20,2023.0,10.0,20.0,Smoothie,2,4.0,8.0,Digital Wallet,In-store,8.0,False
TXN_2889622,2023-11-01,2023.0,11.0,1.0,Juice,4,3.0,12.0,Credit Card,Unknown,12.0,False
TXN_6849113,2023-07-14,2023.0,7.0,14.0,Cookie,1,1.0,1.0,Credit Card,Unknown,1.0,False
TXN_2265316,2023-12-29,2023.0,12.0,29.0,Cookie,3,1.0,3.0,Credit Card,In-store,3.0,False
TXN_9472241,2023-06-30,2023.0,6.0,30.0,Salad,3,5.0,15.0,Cash,Takeaway,15.0,False
TXN_7345414,2023-02-15,2023.0,2.0,15.0,Salad,1,5.0,5.0,Other,Unknown,5.0,False
TXN_4473352,2023-11-16,2023.0,11.0,16.0,Cake,1,3.0,3.0,Other,In-store,3.0,False
TXN_2814363,2023-07-02,2023.0,7.0,2.0,Tea,2,1.5,3.0,Other,Unknown,3.0,False
TXN_1846004,2023-05-21,2023.0,5.0,21.0,Juice,3,3.0,9.0,Cash,In-store,9.0,False
TXN_7140471,2023-05-25,2023.0,5.0,25.0,Cake,1,3.0,3.0,Credit Card,Unknown,3.0,False
TXN_3119542,2023-10-31,2023.0,10.0,31.0,Smoothie,1,4.0,4.0,Credit Card,Unknown,4.0,False
TXN_7773968,2023-02-24,2023.0,2.0,24.0,Sandwich,5,4.0,20.0,Digital Wallet,Takeaway,20.0,False
TXN_9081088,2023-02-27,2023.0,2.0,27.0,Tea,2,1.5,3.0,Cash,Takeaway,3.0,False
TXN_8559167,2023-12-09,2023.0,12.0,9.0,Sandwich,5,4.0,20.0,Other,Takeaway,20.0,False
TXN_1130191,2023-04-06,2023.0,4.0,6.0,Smoothie,2,4.0,8.0,Cash,In-store,8.0,False
TXN_5215451,2023-11-02,2023.0,11.0,2.0,Sandwich,5,4.0,20.0,Digital Wallet,Unknown,20.0,False
TXN_1040764,2023-07-27,2023.0,7.0,27.0,Coffee,3,2.0,6.0,Cash,Takeaway,6.0,False
TXN_5457133,2023-03-03,2023.0,3.0,3.0,Juice,5,3.0,15.0,Other,In-store,15.0,False
TXN_8365478,2023-02-06,2023.0,2.0,6.0,Unknown Item,3,4.0,12.0,Cash,Takeaway,12.0,False
TXN_2100697,2023-09-19,2023.0,9.0,19.0,Coffee,3,2.0,6.0,Digital Wallet,Takeaway,6.0,False
TXN_7676968,2023-02-21,2023.0,2.0,21.0,Smoothie,4,4.0,16.0,Other,In-store,16.0,False
TXN_5726998,2023-08-12,2023.0,8.0,12.0,Cake,3,3.0,9.0,Credit Card,Unknown,9.0,False
TXN_4134594,2023-09-27,2023.0,9.0,27.0,Sandwich,3,4.0,12.0,Digital Wallet,In-store,12.0,False
TXN_5079340,2023-08-18,2023.0,8.0,18.0,Cookie,4,1.0,4.0,Cash,In-store,4.0,False
TXN_8276635,2023-12-16,2023.0,12.0,16.0,Unknown Item,4,4.0,16.0,Digital Wallet,Takeaway,16.0,False
TXN_1380601,2023-03-11,2023.0,3.0,11.0,Tea,4,1.5,6.0,Digital Wallet,In-store,6.0,False
TXN_3959152,2023-05-21,2023.0,5.0,21.0,Juice,1,3.0,3.0,Other,In-store,3.0,False
TXN_7776739,2023-02-23,2023.0,2.0,23.0,Tea,2,1.5,3.0,Other,Takeaway,3.0,False
TXN_7569615,2023-06-07,2023.0,6.0,7.0,Unknown Item,2,3.0,6.0,Cash,Takeaway,6.0,False
TXN_8703771,2023-05-12,2023.0,5.0,12.0,Cake,5,3.0,15.0,Other,In-store,15.0,False
TXN_2052395,2023-07-06,2023.0,7.0,6.0,Smoothie,3,4.0,12.0,Credit Card,In-store,12.0,False
TXN_9421441,2023-06-20,2023.0,6.0,20.0,Unknown Item,2,4.0,8.0,Cash,Unknown,8.0,False
TXN_9065402,2023-12-22,2023.0,12.0,22.0,Unknown Item,1,5.0,5.0,Cash,Takeaway,5.0,False
TXN_3638955,2023-09-02,2023.0,9.0,2.0,Cookie,2,1.0,2.0,Cash,Takeaway,2.0,False
TXN_2635532,2023-01-14,2023.0,1.0,14.0,Unknown Item,4,4.0,16.0,Cash,Takeaway,16.0,False
TXN_8256593,2023-08-09,2023.0,8.0,9.0,Salad,2,5.0,10.0,Digital Wallet,Takeaway,10.0,False
TXN_9271457,2023-02-27,2023.0,2.0,27.0,Cake,3,3.0,9.0,Digital Wallet,In-store,9.0,False
TXN_5392603,2023-05-14,2023.0,5.0,14.0,Coffee,1,2.0,2.0,Cash,In-store,2.0,False
TXN_6319728,2023-07-18,2023.0,7.0,18.0,Coffee,2,2.0,4.0,Credit Card,In-store,4.0,False
TXN_9263299,2023-10-08,2023.0,10.0,8.0,Cookie,2,1.0,2.0,Credit Card,Takeaway,2.0,False
TXN_2301505,2023-03-21,2023.0,3.0,21.0,Cake,5,3.0,15.0,Digital Wallet,Unknown,15.0,False
TXN_5895177,2023-08-16,2023.0,8.0,16.0,Cake,5,3.0,15.0,Other,Unknown,15.0,False
TXN_8751516,,,,,Tea,3,1.5,4.5,Cash,Takeaway,4.5,False
TXN_8147357,2023-04-20,2023.0,4.0,20.0,Tea,5,1.5,7.5,Other,Takeaway,7.5,False
TXN_1436343,2023-11-26,2023.0,11.0,26.0,Cookie,1,1.0,1.0,Credit Card,In-store,1.0,False
TXN_2214698,2023-10-10,2023.0,10.0,10.0,Salad,4,5.0,20.0,Credit Card,Unknown,20.0,False
TXN_7480234,2023-05-10,2023.0,5.0,10.0,Salad,1,5.0,5.0,Cash,Takeaway,5.0,False
TXN_3283097,2023-02-28,2023.0,2.0,28.0,Unknown Item,5,2.0,10.0,Cash,Takeaway,10.0,False
TXN_2633602,2023-02-02,2023.0,2.0,2.0,Unknown Item,2,3.0,6.0,Digital Wallet,In-store,6.0,False
TXN_3093219,2023-01-28,2023.0,1.0,28.0,Juice,5,3.0,15.0,Cash,Unknown,15.0,False
TXN_3515730,2023-08-14,2023.0,8.0,14.0,Unknown Item,1,1.0,1.0,Credit Card,Unknown,1.0,False
TXN_3665733,,,,,Coffee,5,2.0,10.0,Cash,Takeaway,10.0,False
TXN_4010658,2023-09-26,2023.0,9.0,26.0,Tea,5,1.5,7.5,Other,Unknown,7.5,False
TXN_1454467,2023-03-15,2023.0,3.0,15.0,Juice,3,3.0,9.0,Cash,In-store,9.0,False
TXN_2598728,2023-01-13,2023.0,1.0,13.0,Cake,2,3.0,6.0,Credit Card,Unknown,6.0,False
TXN_3390285,2023-02-06,2023.0,2.0,6.0,Tea,2,1.5,3.0,Other,Takeaway,3.0,False
TXN_8224079,2023-10-16,2023.0,10.0,16.0,Cookie,5,1.0,5.0,Cash,In-store,5.0,False
TXN_1916339,2023-07-15,2023.0,7.0,15.0,Cake,1,3.0,3.0,Cash,In-store,3.0,False
TXN_8611035,2023-05-28,2023.0,5.0,28.0,Sandwich,5,4.0,20.0,Digital Wallet,In-store,20.0,False
TXN_3595735,2023-03-26,2023.0,3.0,26.0,Tea,4,1.5,6.0,Digital Wallet,Takeaway,6.0,False
TXN_4884822,2023-04-23,2023.0,4.0,23.0,Cookie,1,1.0,1.0,Credit Card,Unknown,1.0,False
TXN_3668051,2023-11-17,2023.0,11.0,17.0,Cake,1,3.0,3.0,Other,Unknown,3.0,False
TXN_6169633,2023-12-20,2023.0,12.0,20.0,Salad,4,5.0,20.0,Credit Card,Takeaway,20.0,False
TXN_3884811,2023-06-10,2023.0,6.0,10.0,Coffee,4,2.0,8.0,Credit Card,Unknown,8.0,False
TXN_7050740,2023-07-12,2023.0,7.0,12.0,Unknown Item,1,3.0,3.0,Cash,Takeaway,3.0,False
TXN_1234097,2023-12-04,2023.0,12.0,4.0,Cookie,4,1.0,4.0,Cash,Unknown,4.0,False
TXN_4518102,2023-02-08,2023.0,2.0,8.0,Tea,5,1.5,7.5,Credit Card,In-store,7.5,False
TXN_5939055,2023-10-21,2023.0,10.0,21.0,Coffee,3,2.0,6.0,Other,Takeaway,6.0,False
TXN_7809183,2023-09-08,2023.0,9.0,8.0,Unknown Item,4,1.0,4.0,Digital Wallet,Takeaway,4.0,False
TXN_6071202,2023-06-07,2023.0,6.0,7.0,Unknown Item,1,1.0,1.0,Cash,In-store,1.0,False
TXN_8158496,2023-06-19,2023.0,6.0,19.0,Tea,4,1.5,6.0,Cash,Unknown,6.0,False
TXN_2726848,2023-09-11,2023.0,9.0,11.0,Cake,5,3.0,15.0,Credit Card,Unknown,15.0,False
TXN_3666858,2023-12-27,2023.0,12.0,27.0,Cake,4,3.0,12.0,Credit Card,In-store,12.0,False
TXN_5499915,2023-02-01,2023.0,2.0,1.0,Cookie,2,1.0,2.0,Digital Wallet,Takeaway,2.0,False
TXN_4660753,2023-10-04,2023.0,10.0,4.0,Juice,1,3.0,3.0,Credit Card,Takeaway,3.0,False
TXN_8089522,2023-02-12,2023.0,2.0,12.0,Sandwich,4,4.0,16.0,Cash,Takeaway,16.0,False
TXN_1564754,2023-03-14,2023.0,3.0,14.0,Salad,3,5.0,15.0,Digital Wallet,In-store,15.0,False
TXN_1824506,2023-03-02,2023.0,3.0,2.0,Cake,1,3.0,3.0,Cash,In-store,3.0,False
TXN_3229758,,,,,Coffee,4,2.0,8.0,Cash,Takeaway,8.0,False
TXN_3677592,2023-05-29,2023.0,5.0,29.0,Sandwich,2,4.0,8.0,Cash,Unknown,8.0,False
TXN_1002457,2023-09-29,2023.0,9.0,29.0,Cookie,5,1.0,5.0,Digital Wallet,Takeaway,5.0,False
TXN_8056263,2023-04-20,2023.0,4.0,20.0,Smoothie,5,4.0,20.0,Other,In-store,20.0,False
TXN_4732351,2023-04-22,2023.0,4.0,22.0,Sandwich,1,4.0,4.0,Digital Wallet,In-store,4.0,False
TXN_8049191,2023-07-31,2023.0,7.0,31.0,Cake,3,3.0,9.0,Credit Card,Unknown,9.0,False
TXN_4980036,2023-01-05,2023.0,1.0,5.0,Cake,2,3.0,6.0,Cash,Takeaway,6.0,False
TXN_3022839,2023-08-25,2023.0,8.0,25.0,Coffee,5,2.0,10.0,Digital Wallet,Takeaway,10.0,False
TXN_7701070,2023-07-28,2023.0,7.0,28.0,Coffee,5,2.0,10.0,Credit Card,Takeaway,10.0,False
TXN_8048037,2023-03-31,2023.0,3.0,31.0,Sandwich,2,4.0,8.0,Digital Wallet,Takeaway,8.0,False
TXN_4619029,,,,,Sandwich,3,4.0,12.0,Credit Card,In-store,12.0,False
TXN_4444463,2023-05-16,2023.0,5.0,16.0,Cake,4,3.0,12.0,Other,Unknown,12.0,False
TXN_1887522,2023-02-20,2023.0,2.0,20.0,Sandwich,4,4.0,16.0,Cash,In-store,16.0,False
TXN_6908953,2023-12-08,2023.0,12.0,8.0,Tea,1,1.5,1.5,Other,In-store,1.5,False
TXN_4759769,2023-08-03,2023.0,8.0,3.0,Sandwich,1,4.0,4.0,Other,In-store,4.0,False
TXN_2254479,2023-08-03,2023.0,8.0,3.0,Tea,2,1.5,3.0,Other,Takeaway,3.0,False
TXN_7555408,2023-06-06,2023.0,6.0,6.0,Salad,2,5.0,10.0,Other,In-store,10.0,False
TXN_6857943,2023-01-08,2023.0,1.0,8.0,Cake,5,3.0,15.0,Other,Takeaway,15.0,False
TXN_4796350,,,,,Unknown Item,3,4.0,12.0,Other,Takeaway,12.0,False
TXN_9552845,2023-02-18,2023.0,2.0,18.0,Sandwich,3,4.0,12.0,Cash,Unknown,12.0,False
TXN_6769465,2023-06-13,2023.0,6.0,13.0,Juice,5,3.0,15.0,Digital Wallet,In-store,15.0,False
TXN_7438831,2023-12-24,2023.0,12.0,24.0,Coffee,5,2.0,10.0,Other,Unknown,10.0,False
TXN_3871837,2023-12-15,2023.0,12.0,15.0,Tea,3,1.5,4.5,Digital Wallet,Takeaway,4.5,False
TXN_3656762,2023-07-31,2023.0,7.0,31.0,Sandwich,2,4.0,8.0,Other,Takeaway,8.0,False
TXN_4980282,2023-10-22,2023.0,10.0,22.0,Cake,1,3.0,3.0,Digital Wallet,In-store,3.0,False
TXN_3580786,2023-03-28,2023.0,3.0,28.0,Tea,1,1.5,1.5,Other,In-store,1.5,False
TXN_4355728,2023-03-06,2023.0,3.0,6.0,Unknown Item,4,3.0,12.0,Credit Card,Unknown,12.0,False
TXN_2508476,2023-04-14,2023.0,4.0,14.0,Smoothie,5,4.0,20.0,Cash,Unknown,20.0,False
TXN_1325631,2023-02-11,2023.0,2.0,11.0,Cake,4,3.0,12.0,Credit Card,In-store,12.0,False
TXN_8209125,2023-01-30,2023.0,1.0,30.0,Cookie,3,1.0,3.0,Credit Card,Takeaway,3.0,False
TXN_1751164,2023-09-11,2023.0,9.0,11.0,Salad,2,5.0,10.0,Cash,Unknown,10.0,False
TXN_3730415,2023-04-09,2023.0,4.0,9.0,Cake,4,3.0,12.0,Credit Card,Takeaway,12.0,False
TXN_4134253,2023-10-07,2023.0,10.0,7.0,Tea,4,1.5,6.0,Cash,In-store,6.0,False
TXN_3256497,2023-08-20,2023.0,8.0,20.0,Coffee,2,2.0,4.0,Cash,Unknown,4.0,False
TXN_8763180,2023-04-16,2023.0,4.0,16.0,Smoothie,1,4.0,4.0,Other,Takeaway,4.0,False
TXN_3219175,2023-02-23,2023.0,2.0,23.0,Sandwich,5,4.0,20.0,Other,Unknown,20.0,False
TXN_6234872,2023-12-23,2023.0,12.0,23.0,Smoothie,1,4.0,4.0,Other,Unknown,4.0,False
TXN_7919440,2023-08-19,2023.0,8.0,19.0,Tea,4,1.5,6.0,Cash,Unknown,6.0,False
TXN_7558641,2023-12-22,2023.0,12.0,22.0,Coffee,1,2.0,2.0,Digital Wallet,In-store,2.0,False
TXN_9940220,2023-03-05,2023.0,3.0,5.0,Juice,2,3.0,6.0,Other,Takeaway,6.0,False
TXN_8805984,,,,,Juice,2,3.0,6.0,Credit Card,Takeaway,6.0,False
TXN_2130483,2023-11-25,2023.0,11.0,25.0,Tea,4,1.5,6.0,Cash,Unknown,6.0,False
TXN_1972584,2023-07-10,2023.0,7.0,10.0,Sandwich,5,4.0,20.0,Digital Wallet,Unknown,20.0,False
TXN_3150792,2023-07-02,2023.0,7.0,2.0,Coffee,5,2.0,10.0,Cash,Unknown,10.0,False
TXN_2980008,2023-11-17,2023.0,11.0,17.0,Cake,3,3.0,9.0,Digital Wallet,Unknown,9.0,False
TXN_5511805,2023-06-03,2023.0,6.0,3.0,Juice,1,3.0,3.0,Other,Takeaway,3.0,False
TXN_7292548,2023-03-24,2023.0,3.0,24.0,Cookie,4,1.0,4.0,Digital Wallet,Unknown,4.0,False
TXN_2169664,2023-07-23,2023.0,7.0,23.0,Smoothie,1,4.0,4.0,Cash,Unknown,4.0,False
TXN_3234877,2023-07-29,2023.0,7.0,29.0,Coffee,4,2.0,8.0,Cash,Takeaway,8.0,False
TXN_6368719,2023-01-03,2023.0,1.0,3.0,Cake,4,3.0,12.0,Credit Card,Takeaway,12.0,False
TXN_8852585,2023-01-05,2023.0,1.0,5.0,Sandwich,4,4.0,16.0,Credit Card,Takeaway,16.0,False
TXN_9201010,2023-03-15,2023.0,3.0,15.0,Salad,1,5.0,5.0,Credit Card,Takeaway,5.0,False
TXN_7817014,,,,,Cookie,1,1.0,1.0,Digital Wallet,Takeaway,1.0,False
TXN_2873990,2023-03-12,2023.0,3.0,12.0,Sandwich,2,4.0,8.0,Other,Unknown,8.0,False
TXN_3088796,2023-08-16,2023.0,8.0,16.0,Sandwich,4,4.0,16.0,Credit Card,Unknown,16.0,False
TXN_3414935,2023-08-03,2023.0,8.0,3.0,Coffee,4,2.0,8.0,Other,In-store,8.0,False
TXN_3607652,2023-06-05,2023.0,6.0,5.0,Salad,4,5.0,20.0,Digital Wallet,In-store,20.0,False
TXN_8502094,2023-03-21,2023.0,3.0,21.0,Juice,5,3.0,15.0,Credit Card,In-store,15.0,False
TXN_9068244,2023-10-19,2023.0,10.0,19.0,Sandwich,5,4.0,20.0,Digital Wallet,Takeaway,20.0,False
TXN_2696664,2023-01-07,2023.0,1.0,7.0,Cookie,5,1.0,5.0,Other,In-store,5.0,False
TXN_7661609,2023-11-29,2023.0,11.0,29.0,Unknown Item,1,3.0,3.0,Other,In-store,3.0,False
TXN_7633490,2023-10-27,2023.0,10.0,27.0,Cookie,1,1.0,1.0,Cash,Takeaway,1.0,False
TXN_9292230,2023-07-14,2023.0,7.0,14.0,Tea,4,1.5,6.0,Credit Card,In-store,6.0,False
